artifact,check,status,detail,observed,expected
results/command_surface_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/environment_dependency_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/environment_dependency_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/environment_dependency_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/environment_snapshot.json,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/environment_snapshot.json,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/environment_snapshot.json,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/config_schema_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/config_schema_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/config_schema_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/derived_results_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/derived_results_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/derived_results_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/source_import_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/source_import_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/source_import_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/results_integrity_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/results_integrity_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/results_integrity_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/paper_source_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/paper_source_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/paper_source_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/portable_hygiene_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/portable_hygiene_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],0,0
results/portable_hygiene_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
results/visual_artifact_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/visual_artifact_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/visual_artifact_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/release_payload_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/release_payload_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],0,0
results/release_payload_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
results/release_determinism_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/release_determinism_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],0,0
results/release_determinism_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
results/release_runtime_audit.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/release_runtime_audit.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],0,0
results/release_runtime_audit.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
results/simulation_rollout_videos.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/simulation_rollout_videos.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/simulation_rollout_videos.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/videos/bodyshield_synthetic_nominal_reference.gif,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/videos/bodyshield_synthetic_nominal_reference.gif,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/videos/bodyshield_synthetic_nominal_reference.gif,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/videos/bodyshield_synthetic_bodybreak_failure.gif,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/videos/bodyshield_synthetic_bodybreak_failure.gif,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/videos/bodyshield_synthetic_bodybreak_failure.gif,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/videos/bodyshield_synthetic_bodyshield_repair.gif,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/videos/bodyshield_synthetic_bodyshield_repair.gif,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/videos/bodyshield_synthetic_bodyshield_repair.gif,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/secondary_metrics_by_method.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/secondary_metrics_by_method.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/secondary_metrics_by_method.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/failure_taxonomy_counts.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/failure_taxonomy_counts.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/failure_taxonomy_counts.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/task_suite_cards.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/task_suite_cards.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/task_suite_cards.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/sim_env_availability.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/sim_env_availability.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/sim_env_availability.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/high_fidelity_benchmark.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/high_fidelity_benchmark.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/high_fidelity_benchmark.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/external_policy_benchmark_readiness.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/external_policy_benchmark_readiness.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/external_policy_benchmark_readiness.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
trial_schema.schema.json,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
trial_schema.schema.json,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
trial_schema.schema.json,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/nominal_vs_robustness_radius.csv,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/nominal_vs_robustness_radius.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/nominal_vs_robustness_radius.csv,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/figures/bodyshield_mechanism.pdf,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/figures/bodyshield_mechanism.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/figures/bodyshield_mechanism.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/figures/breaking_search_comparison.pdf,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/figures/breaking_search_comparison.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/figures/breaking_search_comparison.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/figures/bodybreak_minimality_audit.pdf,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/figures/bodybreak_minimality_audit.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/figures/bodybreak_minimality_audit.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/figures/repair_seen_heldout.pdf,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/figures/repair_seen_heldout.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/figures/repair_seen_heldout.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/figures/nominal_vs_radius.pdf,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/figures/nominal_vs_radius.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/figures/nominal_vs_radius.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/figures/high_fidelity_summary.pdf,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/figures/high_fidelity_summary.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/figures/high_fidelity_summary.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/figures/visual_wam_summary.pdf,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/figures/visual_wam_summary.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/figures/visual_wam_summary.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/figures/neural_wam_summary.pdf,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/figures/neural_wam_summary.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/figures/neural_wam_summary.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/figures/mujoco_residual_policy_summary.pdf,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/figures/mujoco_residual_policy_summary.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/figures/mujoco_residual_policy_summary.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/figures/mujoco_residual_gate_ablation.pdf,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/figures/mujoco_residual_gate_ablation.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/figures/mujoco_residual_gate_ablation.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/figures/trajectory_wam_summary.pdf,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/figures/trajectory_wam_summary.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/figures/trajectory_wam_summary.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
results/figures/corrective_adaptation_summary.pdf,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
results/figures/corrective_adaptation_summary.pdf,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
results/figures/corrective_adaptation_summary.pdf,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/FIGURE_CAPTIONS.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/FIGURE_CAPTIONS.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/FIGURE_CAPTIONS.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/PACK_VERIFICATION.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/PACK_VERIFICATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],0,0
reports/PACK_VERIFICATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
reports/PACK_VERIFICATION.json,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/PACK_VERIFICATION.json,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],0,0
reports/PACK_VERIFICATION.json,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
reports/RELEASE_BUNDLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/RELEASE_BUNDLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/RELEASE_BUNDLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
reports/RELEASE_DETERMINISM_AUDIT.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/RELEASE_DETERMINISM_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],0,0
reports/RELEASE_DETERMINISM_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
reports/RELEASE_PAYLOAD_AUDIT.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/RELEASE_PAYLOAD_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],0,0
reports/RELEASE_PAYLOAD_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
reports/RELEASE_RUNTIME_AUDIT.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/RELEASE_RUNTIME_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],0,0
reports/RELEASE_RUNTIME_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
reports/EVIDENCE_CONSISTENCY_AUDIT.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/EVIDENCE_CONSISTENCY_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/EVIDENCE_CONSISTENCY_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/ARTIFACT_INVENTORY_AUDIT.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/ARTIFACT_INVENTORY_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],0,0
reports/ARTIFACT_INVENTORY_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
reports/ENVIRONMENT_DEPENDENCY_AUDIT.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/ENVIRONMENT_DEPENDENCY_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/ENVIRONMENT_DEPENDENCY_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/CONFIG_SCHEMA_AUDIT.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/CONFIG_SCHEMA_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/CONFIG_SCHEMA_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/DERIVED_RESULTS_AUDIT.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/DERIVED_RESULTS_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/DERIVED_RESULTS_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/SOURCE_IMPORT_AUDIT.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/SOURCE_IMPORT_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/SOURCE_IMPORT_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/PAPER_SOURCE_AUDIT.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/PAPER_SOURCE_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/PAPER_SOURCE_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/PORTABLE_HYGIENE_AUDIT.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/PORTABLE_HYGIENE_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],0,0
reports/PORTABLE_HYGIENE_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],0,0
reports/HIGH_FIDELITY_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/HIGH_FIDELITY_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/HIGH_FIDELITY_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/EXTERNAL_POLICY_BENCHMARK_READINESS.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/EXTERNAL_POLICY_BENCHMARK_READINESS.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/EXTERNAL_POLICY_BENCHMARK_READINESS.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/EXTERNAL_POLICY_BENCHMARK_READINESS_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/EXTERNAL_POLICY_BENCHMARK_READINESS_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/EXTERNAL_POLICY_BENCHMARK_READINESS_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/NON_HARDWARE_REQUIREMENTS_TRACE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/NON_HARDWARE_REQUIREMENTS_TRACE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/NON_HARDWARE_REQUIREMENTS_TRACE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/BUDGET_AND_FAIRNESS_AUDIT.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/BUDGET_AND_FAIRNESS_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/BUDGET_AND_FAIRNESS_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/BODYBREAK_MINIMALITY_AUDIT.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/BODYBREAK_MINIMALITY_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/BODYBREAK_MINIMALITY_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/BODYBREAK_MINIMALITY_AUDIT_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
reports/BODYBREAK_MINIMALITY_AUDIT_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference artifact_manifest_missing=[],1,1
reports/BODYBREAK_MINIMALITY_AUDIT_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/NON_HARDWARE_COMPLETE.md reference release_manifest_missing=[],1,1
reports/METHOD_DELTA_TABLE.md,documented_output_exists_nonempty,pass,reports/NON_HARDWARE_COMPLETE.md reference exists and is nonempty,1,1
